Date,BTC,ETH,LTC
2022-04-06,43206.7376725735,3171.6920096725,112.4613376226
2022-04-07,43503.8491661365,3233.2747071583,114.2301951603
2022-04-08,42287.6635116808,3192.0740436834,110.8820675522
2022-04-09,42782.1353172936,3261.9161708653,112.7772741271
2022-04-10,42207.670963734,3211.8668836881,111.1737727068
2022-04-11,39521.9013265663,2981.0523144288,102.6073953511
2022-04-12,40127.1820849288,3030.3764559966,104.8284184523
2022-04-13,41166.7318122462,3118.344281717,110.4824493026
2022-04-14,39935.5169992135,3019.9095098156,107.4110414022
2022-04-15,40553.4632718884,3040.9165644004,111.1093481675
2022-04-16,40424.4832933225,3062.3103812058,114.4307122759
2022-04-17,39716.9542258357,2993.4032822558,109.0427823883
2022-04-18,40826.2143856021,3057.6067162363,111.2261455117
2022-04-19,41502.7504194207,3104.1065209192,113.8120860681
2022-04-20,41374.3782012031,3077.7458333831,111.9796893096
2022-04-21,40527.3640835385,2987.4806911944,106.9979853791
2022-04-22,39740.3198538771,2964.8356126232,105.6006263111
2022-04-23,39486.7287113245,2938.1139934399,105.5043730266
2022-04-24,39469.293555834,2922.7326431959,104.622604936
2022-04-25,40458.3089645522,3009.3935456503,104.6870167663
2022-04-26,38117.4625078349,2808.2983318587,98.404682495
2022-04-27,39241.1227507635,2888.929764995,100.5387614066
2022-04-28,39773.8283675659,2936.9410161491,103.3233522928
2022-04-29,38609.8231933379,2815.6018973624,100.3780074752
2022-04-30,37714.875545299,2730.1868219832,96.165987802
2022-05-01,38469.0939025425,2827.7561442638,99.435772362
2022-05-02,38529.3278008977,2857.4105184866,100.6932270769
2022-05-03,37750.4539152995,2783.4762086632,99.3430136542
2022-05-04,39698.3706196742,2940.6448266526,106.2748651558
2022-05-05,36575.142132703,2749.2130422077,96.918915128
2022-05-06,36040.9223501524,2694.9796840564,96.7917541062
2022-05-07,35501.9541442019,2636.0929579647,94.5708979258
2022-05-08,34059.2642505879,2517.4599862673,93.9764363867
2022-05-09,30296.9534000531,2245.4305316346,77.95715629
2022-05-10,31022.9054122253,2343.5108884929,80.2268264767
2022-05-11,28936.3550311122,2072.1086793073,66.3888047496
2022-05-12,29047.7510038538,1961.7015828311,64.4027450925
2022-05-13,29283.103811543,2014.4182339085,67.9625366561
2022-05-14,30101.2664459848,2056.2739146574,68.9503120066
2022-05-15,31305.1125686764,2145.7066657035,71.530369235
2022-05-16,29862.9182412919,2022.7259340438,67.2113516948
2022-05-17,30425.857276796,2090.4092459523,72.9693158509
2022-05-18,28720.2713997454,1916.6561061743,66.4156357686
2022-05-19,30314.3349534984,2018.3361706564,72.0966803012
2022-05-20,29200.7400877833,1961.3156499717,68.6582941116
2022-05-21,29432.2259634811,1974.5183665274,69.7057852581
2022-05-22,30323.7218952694,2043.17012556,71.7739987529
2022-05-23,29098.909745734,1972.1818889757,69.0127527493
2022-05-24,29655.58613284,1978.982754263,70.3215499021
2022-05-25,29562.3612655464,1944.8278449212,68.3131163485
2022-05-26,29267.2246712304,1803.91329239,63.8281383363
2022-05-27,28627.5748531586,1724.9228641135,61.5639236859
2022-05-28,29023.4880392653,1792.4161559381,63.065581072
2022-05-29,29445.9576239208,1812.0309589115,63.746628074
2022-05-30,31726.3906858653,1996.4412844635,69.1209172835
2022-05-31,31792.3099432754,1942.3279982558,68.4113859248
2022-06-01,29799.0797135195,1823.5693574295,62.9678198285
2022-06-02,30467.4877414342,1834.1505700355,64.4513519061
2022-06-03,29704.3913570693,1775.0786195244,62.6592636579
2022-06-04,29832.9142253244,1801.6094459601,63.7473835558
2022-06-05,29906.6617477915,1805.2049888952,63.207874929
2022-06-06,31370.6719476925,1859.2896664779,64.4172719207
2022-06-07,31155.4787018498,1814.0483019012,63.9055108183
2022-06-08,30214.356242025,1793.5723105532,61.5466752057
2022-06-09,30111.9979224235,1789.8260449403,60.2159736823
2022-06-10,29083.8047209541,1665.0422463295,56.6584152903
2022-06-11,28360.811358542,1529.6634560072,52.2916609842
2022-06-12,26762.6490379039,1445.2165942978,48.2289026166
2022-06-13,22487.3879258459,1204.5828092361,43.3003014549
2022-06-14,22206.7927900583,1211.6628946396,46.1320149337
2022-06-15,22572.8398231902,1233.2064427734,50.4917696603
2022-06-16,20381.6512129024,1067.7307213128,44.6997190613
2022-06-17,20471.4818924914,1086.5193049794,47.6849148234
2022-06-18,19017.6423550215,993.6368047205,47.2472558339
2022-06-19,20553.2718217472,1127.6564667996,54.3231666142
2022-06-20,20599.5379647956,1127.6423965514,52.9055923726
2022-06-21,20710.597101739,1124.8245922873,53.507677519
2022-06-22,19987.0290493797,1051.4219027762001,52.1053931166
2022-06-23,21085.8771612422,1143.3866855114,55.7628318797
2022-06-24,21231.6557714446,1226.8447502771,55.9922825974
2022-06-25,21502.3386880262,1243.4469231319,58.9699275548
2022-06-26,21027.2953088067,1199.8316334895,56.8761450955
2022-06-27,20735.4779474249,1193.680712662,55.9255574976
2022-06-28,20280.6356501458,1144.5792743062,52.8116096928
2022-06-29,20104.0231777817,1098.9438844421,53.4225379801
2022-06-30,19784.7264946249,1067.2987999238,53.6484275704
2022-07-01,19269.3666859098,1059.7673821799,51.1152410186
2022-07-02,19242.255580241,1066.512767701,50.4854474307
2022-07-03,19297.0760827928,1073.7669875108,50.9721753123
2022-07-04,20231.2615118026,1151.0590761861,52.2438184835
2022-07-05,20190.1146695234,1134.5409720818,49.8305950785
2022-07-06,20548.2458719695,1186.9739821393,50.3610879693
2022-07-07,21637.5877502437,1237.5934303651,52.1428931723
2022-07-08,21731.1165833973,1222.5061935053,51.564953598
2022-07-09,21592.2060743303,1216.9782836097,54.1606158198
2022-07-10,20860.4493930623,1168.4016110715,52.1681411555
2022-07-11,19970.556593233,1097.2365145348,48.7745905332
2022-07-12,19323.914856106,1038.1916953961,47.5423870083
2022-07-13,20212.073498093,1113.5871531398,49.563125489
2022-07-14,20569.9200615284,1191.5262140585,51.2188084447
2022-07-15,20836.3286445243,1233.129114296,51.798065049
2022-07-16,21190.3156676219,1352.6264752695,55.1251642715
2022-07-17,20779.3445398509,1338.6357028739,55.7213532863
2022-07-18,22485.6892521761,1578.7178948623,58.6262894346
2022-07-19,23389.4328464795,1542.9752735267,57.9842006869
2022-07-20,23231.7319651172,1520.2007176133,57.2377661444
2022-07-21,23164.6287547047,1576.7495606209,58.0998226208
2022-07-22,22714.9791482287,1537.4051210638,56.1761134793
2022-07-23,22465.4776274248,1549.2975301211,56.4263186537
2022-07-24,22609.164770669,1599.4766489444,58.485703225
2022-07-25,21361.700521904,1445.3834222179,54.3662735549
2022-07-26,21239.7543798251,1441.8067930933,53.7901739892
2022-07-27,22930.5484457,1636.2327104034,58.951003854
2022-07-28,23843.8862077382,1725.4681887069,63.4639983376
2022-07-29,23804.6332345672,1727.4069295678,60.9224934743
2022-07-30,23656.2070255842,1695.969499599,60.4401514827
2022-07-31,23336.8956049843,1681.5173192968,59.9095089638
2022-08-01,23314.1994325371,1635.1957921226,59.5354457754
2022-08-02,22978.1165929475,1632.9454389883,58.2438539815
2022-08-03,22846.5070579755,1618.8745428622,57.805191
2022-08-04,22630.9567321334,1608.2058228875,59.8485765638
2022-08-05,23289.3142774141,1732.2545836306,62.4012697246
2022-08-06,22961.2789671291,1691.6580874496,60.9183420844
2022-08-07,23175.8908490806,1699.350770887,61.1023062082
2022-08-08,23809.4871145188,1775.5161124135,62.5921295497
2022-08-09,23164.3179862813,1703.0250301169,59.2599965334
2022-08-10,23947.64342535,1851.7427029919,61.6038500429
2022-08-11,23957.5301942682,1881.2241473515,61.9046133967
2022-08-12,24402.8185057558,1957.2464000865,62.9322272528
2022-08-13,24424.0678311507,1981.3365601897,63.7535293984
2022-08-14,24319.3339226,1936.8020451588,63.308757792
2022-08-15,24136.9724246641,1904.2281567639,60.8255151044
2022-08-16,23883.2905467346,1878.1393765348,61.3423390346
2022-08-17,23335.9982223605,1832.9996383741,60.3741570775
2022-08-18,23212.7390770428,1847.0078347878,60.0456880611
2022-08-19,20877.5536922194,1612.9873433097,54.0316275625
2022-08-20,21166.060396105,1577.0037422109,54.1875526653
2022-08-21,21534.1212308142,1619.3189146712,55.4920264123
2022-08-22,21398.9083503016,1622.50581709,57.2556771812
2022-08-23,21528.087371684,1662.7698984728,57.0794349328
2022-08-24,21395.0200714925,1657.0591631515,56.4781666022
2022-08-25,21600.9051416699,1696.4570581307,56.7925772686
2022-08-26,20260.0186494241,1507.7828626719,52.7444510679
2022-08-27,20041.7384530551,1491.3950366074,53.0502404717
2022-08-28,19616.8149844439,1430.5473363095,53.6120175728
2022-08-29,20297.9946353065,1553.0373243486,55.7718932442
2022-08-30,19796.8094024105,1523.8388621862,53.0568141198
2022-08-31,20049.7631893726,1553.6849376151,53.8566613901
2022-09-01,20127.1402694309,1586.1768003099,57.527967661
2022-09-02,19969.7711774602,1577.2205133995,61.0409969876
2022-09-03,19832.0877293385,1556.8726288379,60.1348049369
2022-09-04,19986.71383922,1577.6416253492,60.9008941968
2022-09-05,19812.3714787542,1617.1831725777,60.4164025926
2022-09-06,18837.667712375,1561.7485695818,54.3130596478
2022-09-07,19290.3238735938,1629.9063749585,57.4159016378
2022-09-08,19329.8349334266,1635.3476570056,58.0032563986
2022-09-09,21381.1528552866,1719.0854510646,61.2328830875
2022-09-10,21680.539413428,1776.2037540435,63.4316440637
2022-09-11,21769.2563395567,1761.8000273934,62.2436244964
2022-09-12,22370.448649932,1713.7652026662,61.3620126468
2022-09-13,20296.7078138753,1580.7879534271,59.1023017905
2022-09-14,20241.0898018307,1634.7550431988,60.1451933608
2022-09-15,19701.2099625661,1471.6934316404,56.3502621075
2022-09-16,19772.5842055678,1432.4477302011,55.844260182
2022-09-17,20127.5766571789,1469.7416421535,57.8165564531
2022-09-18,19419.506190767,1335.3291310415,52.8442848162
2022-09-19,19544.1292496743,1377.5413278193,52.8748714523
2022-09-20,18890.7890963691,1324.3882409563,52.3610644296
2022-09-21,18547.3997598262,1252.6078412642,51.2361839053
2022-09-22,19413.5516208219,1327.6801279905,53.5106121531
2022-09-23,19297.6378400087,1328.2595547377,55.0897131626
2022-09-24,18937.0111756715,1317.9932379184,53.5192981243
2022-09-25,18802.0979756765,1294.2167741314,52.6320010894
2022-09-26,19222.6721841704,1335.3202436085,53.4320648808
2022-09-27,19110.5465509918,1330.1277022309,52.7372590091
2022-09-28,19426.7213316789,1337.4108666563,53.3084253479
2022-09-29,19573.0503140007,1335.6523611534,53.914049164
2022-09-30,19431.7894465994,1327.9786375008,53.3970358658
2022-10-01,19312.0947321314,1311.6444305439,52.9068671024
2022-10-02,19044.1072723711,1276.0935583214,51.9116333999
2022-10-03,19623.580334556,1323.4392697039,54.1762073685
2022-10-04,20336.842949206,1362.126586858,55.2984606831
2022-10-05,20160.7161716068,1352.8371404571,54.5793092362
2022-10-06,19955.4436723686,1351.7095271331,53.4936445914
2022-10-07,19546.8497101499,1332.5169819841,52.8669402076
2022-10-08,19416.5678495233,1315.5004909841,52.7983738542
2022-10-09,19446.4261941327,1322.6043002227,53.9100379009
2022-10-10,19141.4835050122,1291.3376254069,52.7558754148
2022-10-11,19051.4182694773,1279.5756984091,52.0184231502
2022-10-12,19157.4462868525,1294.9063205213,52.2213459017
2022-10-13,19382.9040336331,1288.1238946784,51.2434838655
2022-10-14,19185.656700327,1297.4220818412,51.3155621582
2022-10-15,19067.6350822884,1274.8716480800001,50.469180081
2022-10-16,19268.0928008619,1306.2966216886,51.4809199141
2022-10-17,19550.7572999132,1331.71360827,51.8438390899
2022-10-18,19334.4151499829,1310.4470366521,51.8770006028
2022-10-19,19139.5343513894,1285.7442070375,50.9866332285
2022-10-20,19053.7402405368,1283.2009226517,51.1910031813
2022-10-21,19172.4692172692,1299.9464423868,51.6233727681
2022-10-22,19208.1902460043,1314.2992270631,52.1801717263
2022-10-23,19567.0073980529,1363.4470578564,53.9503657612
2022-10-24,19345.5723482851,1344.998488552,52.5692425754
2022-10-25,20095.8564554472,1461.6654237274,56.0251547904
2022-10-26,20770.4412716294,1566.566631173,56.3916783724
2022-10-27,20285.8367757017,1514.3748569051,54.8076091493
2022-10-28,20595.3519366012,1555.4778770898,55.0038984004
2022-10-29,20818.4761644388,1619.6984587987,56.4961761949
2022-10-30,20635.6037476843,1590.783325383,55.3895524999
2022-10-31,20495.7742320325,1572.7144656013,55.0844351574
2022-11-01,20485.2732430903,1579.7045469065,55.1271875999
2022-11-02,20159.5030671045,1519.711823268,60.5584660359
2022-11-03,20209.9874150039,1531.5416959633,61.9213141315
2022-11-04,21147.2297322385,1645.093397922,67.59659842
2022-11-05,21282.6912959164,1627.9680581756,69.7212009076
2022-11-06,20926.4859738215,1572.2347570875,68.0860527004
2022-11-07,20602.8167252699,1568.5912808483,67.6522706821
2022-11-08,18541.2718532238,1332.8355929451,57.3918050311
2022-11-09,15880.7798491723,1100.169759577,50.6585773982
2022-11-10,17586.7714495473,1299.4646098434,60.3610543307
2022-11-11,17034.2931347133,1287.2211001564,61.2422809526
2022-11-12,16799.1847383999,1255.2683256186,59.8555527765
2022-11-13,16353.3657171761,1221.8192177316,57.4871739409
2022-11-14,16618.1992288908,1241.6042130742,56.5462007092
2022-11-15,16884.6139070546,1251.7361998221,58.0072651402
2022-11-16,16669.4401447741,1215.6025437668,57.5164217339
2022-11-17,16687.5179505411,1200.8086045885,62.4841165571
2022-11-18,16697.7776677865,1212.3002469438,62.6437651632
2022-11-19,16711.5477937965,1218.4268090143,63.8123963091
2022-11-20,16291.8324676929,1142.4666845863,62.0023260106
2022-11-21,15787.2840945218,1108.3530462394,61.373489509
2022-11-22,16189.7695319341,1108.3530462394,70.4427910247
2022-11-23,16610.7064149352,1183.1995563302,79.000067605
2022-11-24,16604.4650179543,1203.9832033323,78.8301483114
2022-11-25,16521.8410189608,1198.92593624,74.0289005337
2022-11-26,16464.2810793656,1205.8979386345,76.3728975156
2022-11-27,16444.6268345485,1195.1269193712,75.0443188974
2022-11-28,16217.3224676411,1170.086159542,74.1202263796
2022-11-29,16444.9832700291,1216.9011876232,75.983770903800007
2022-11-30,17168.5655484864,1295.6886059154,79.2977033301
2022-12-01,16967.1336671008,1276.2739220942,77.5180030024
2022-12-02,17088.6604094023,1294.3033770767,77.951488251
2022-12-03,16908.236795124,1243.3348971959,76.5979192778
2022-12-04,17130.4859472168,1280.2565936955,77.2142834622
2022-12-05,16974.8256651336,1259.6766997126,80.2635349555
2022-12-06,17089.5037060098,1271.6538427321,79.9212177116
2022-12-07,16848.1276289005,1232.437441428,77.0360568641
2022-12-08,17233.4740199151,1281.1163124108,78.3898716002
2022-12-09,17133.1520141413,1264.2847501284,76.3345645591
2022-12-10,17128.7237102156,1266.3840988056,76.3709909031
2022-12-11,17104.1928057162,1263.8685480864,76.6280505595
2022-12-12,17206.4383006718,1274.6190567873,76.2215281383
2022-12-13,17781.3188354598,1320.5492376277,77.3444809642
2022-12-14,17652.0983126836,1288.5582212778,74.4612407855
2022-12-15,17364.8649112629,1266.3539291602,72.3354719117
2022-12-16,16647.4834788286,1168.2593542392,66.3267935823
2022-12-17,16795.0909672135,1188.1495752325,64.9578815117
2022-12-18,16757.9774032466,1184.7152322367,64.554128432
2022-12-19,16439.679646163,1167.6099151344,63.3414315895
2022-12-20,16906.3052104215,1217.7035799175,65.7463798638
2022-12-21,16817.534386551,1213.5999925796,65.3913996285
2022-12-22,16830.3414239344,1218.1821518936,66.1516719389
2022-12-23,16796.9521712163,1220.1594123975,65.7722260897
2022-12-24,16847.7552651546,1221.1486016354,65.7747894685
2022-12-25,16841.9870522838,1218.9620019434,69.2062690122
2022-12-26,16919.8051749285,1226.9743386769,70.6847427216
2022-12-27,16717.1739801271,1212.791637557,68.7479092232
2022-12-28,16552.5717365145,1189.9860598507,66.339064232
2022-12-29,16642.3426718856,1201.5953389328,66.7510773372
2022-12-30,16602.5851557701,1199.2327542531,67.9940305108
2022-12-31,16547.4953660162,1196.7712389628,69.9962183854
2023-01-01,16625.0805507091,1200.9648315725,70.8156620928
2023-01-02,16688.4713573932,1214.6566756133,74.8629039723
2023-01-03,16679.8570798137,1214.7788025107,75.6027226291
2023-01-04,16863.2382582833,1256.5265946029,75.4339078867
2023-01-05,16836.7366452236,1250.4385512172,74.2508047779
2023-01-06,16951.9695166293,1269.3790036318,75.9925797927
2023-01-07,16955.0774351588,1264.2703412672,76.3734438351
2023-01-08,17091.1444513033,1287.3594420315,77.6822712663
2023-01-09,17196.5540596395,1321.538946494,81.7473161977
2023-01-10,17446.292509299,1336.5861138308,80.8875197148
2023-01-11,17943.8976294683,1387.9327050848,84.0703111149
2023-01-12,18869.5880552656,1417.9385231112,85.9642294508
2023-01-13,19909.5746247506,1451.6148394124,86.3400381892
2023-01-14,20976.2997963921,1550.7068639574,87.8138590622
2023-01-15,20880.7992021821,1552.4794799873,87.3655310648
2023-01-16,21169.6327806964,1576.8335087654,85.8343163974
2023-01-17,21161.5192199162,1567.8460502316,87.1174261843
2023-01-18,20688.7807298648,1515.5070073176,82.7753334192
2023-01-19,21086.7933048443,1552.5565530841,84.2322729706
2023-01-20,22676.5517588881,1659.7541193552,90.4932271242
2023-01-21,22777.6258091326,1627.1182183693,88.3146477965
2023-01-22,22720.4156286391,1628.3820424137,87.6299754429
2023-01-23,22934.4314643586,1628.251040897,90.0259214685
2023-01-24,22636.4693111916,1556.6042398404,87.2028810293
2023-01-25,23117.8596819048,1611.711042612,89.381009981
2023-01-26,23032.7775987084,1603.1059328512,87.5894584695
2023-01-27,23078.7278799123,1598.1565187695,88.8458068983
2023-01-28,23031.0897756201,1572.4350441003,89.6019345445
2023-01-29,23774.5659233116,1646.1555880184,95.0500541138
2023-01-30,22840.13890738,1567.3264809426,91.2624336134
2023-01-31,23139.2839099123,1586.5353739335,94.308113657
2023-02-01,23723.7696534847,1641.7926937162,100.4436291561
2023-02-02,23471.8704412794,1643.2415885091,98.6901828322
2023-02-03,23449.3216215066,1664.7455821274,99.9709273916
2023-02-04,23331.8471370961,1667.0592352492,98.6144782101
2023-02-05,22955.6660162974,1631.645879411,96.4587528314
2023-02-06,22760.1092633004,1616.2471265662,96.0624529161
2023-02-07,23264.2911876916,1672.0035689791,100.927663628
2023-02-08,22939.3987006841,1650.7167526788,99.207621702
2023-02-09,21819.0399147365,1546.4382885133,92.0984626691
2023-02-10,21651.1837829361,1514.8691459245,93.5292851139
2023-02-11,21870.8740640545,1539.9267659675,94.4305475999
2023-02-12,21788.2039862606,1515.033688007,92.3957328538
2023-02-13,21808.1017736009,1507.1659232596,91.1217524139
2023-02-14,22220.8041436975,1556.8751525791,95.6875802136
2023-02-15,24307.8413284844,1673.7460217114,102.7953021293
2023-02-16,23623.4744808063,1640.0675952066,98.9521986749
2023-02-17,24565.6019889467,1694.7833758702,100.3095061911
2023-02-18,24641.2769484258,1691.8194566737,99.7918482852
2023-02-19,24327.6416722827,1681.4361293747,97.5642151998
2023-02-20,24829.1475699492,1702.6751158673,95.940815663
2023-02-21,24436.354484576,1658.0363984124,93.7094826184
2023-02-22,24188.8429766943,1643.2317104289,95.2189224144
2023-02-23,23947.492523176,1651.073895645,94.6919929741
2023-02-24,23198.1274878832,1608.3731584143,91.555098855
2023-02-25,23175.3756358425,1594.9149529904,93.2634511901
2023-02-26,23561.2129109163,1640.8171556492,95.2556238673
2023-02-27,23522.871914506,1634.3263684101,94.0866771344
2023-02-28,23147.3533899085,1605.8951307949,93.7927759922
2023-03-01,23646.549899145,1663.4336563449,97.7376602326
2023-03-02,23475.4667376623,1647.3192793728,95.2572398617
2023-03-03,22362.6793319333,1569.1676527552,90.5489764272
2023-03-04,22353.3500739307,1566.92394276,89.2895380441
2023-03-05,22435.5141969735,1564.4687207107,89.9533480382
2023-03-06,22429.7575333463,1567.3987018259,87.4229190699
2023-03-07,22219.7690709418,1561.9331204295,86.3019008228
2023-03-08,21718.0798304321,1534.0882322774,82.7835312759
2023-03-09,20363.0211117254,1438.660722311,76.7310487477
2023-03-10,20187.2436476163,1429.1581327081,71.7622105414
2023-03-11,20632.4096293926,1482.616649191,69.7069516184
2023-03-12,22163.949951915,1590.2929484563,76.3118460078
2023-03-13,24197.5329977753,1680.3089961384,81.7682878546
2023-03-14,24746.0746588477,1703.5071260037,84.3505430303
2023-03-15,24375.9613578312,1656.1805219909,76.4281569343
2023-03-16,25052.789721748,1677.2155034421,79.0535525117
2023-03-17,27423.9306340492,1792.4851405695,85.5023168026
2023-03-18,26965.8797570266,1761.6596834205,82.9837393316
2023-03-19,28038.6749467651,1785.5765822409,84.4360988814
2023-03-20,27767.2363318262,1735.3212688367,78.4245536592
2023-03-21,28175.8168354249,1806.7607367255,82.7353505863
2023-03-22,27307.4367684133,1737.7169855997,87.3568901838
2023-03-23,28333.9727113788,1816.405182071,93.7010022207
2023-03-24,27493.2851436235,1752.0448567755,93.7099046945
2023-03-25,27494.7068783775,1743.7647859083,91.5811503913
2023-03-26,27994.3295142227,1775.6767503974,93.5251950849
2023-03-27,27139.8885305221,1715.4608138518,89.2468724722
2023-03-28,27268.1314829145,1772.7856574311,89.1393763176
2023-03-29,28348.442342812,1793.0018848417,91.3417380488
2023-03-30,28033.5631503957,1792.7371357773,89.0598911729
2023-03-31,28478.4846056804,1822.0221185209,89.6841256752
2023-04-01,28411.0342430924,1813.8605590338,92.8753512598
2023-04-02,28199.3083837745,1795.7080919438,93.0159746037
2023-04-03,27790.2208547736,1810.2971389314,93.0373401419
2023-04-04,28168.0898164027,1871.0051760383,92.6004249129
2023-04-05,28177.9835569508,1909.1140628977,92.6221187164
2023-04-06,28044.1397549441,1872.9226620075,90.929154969
2023-04-07,27925.8594084129,1865.6360612511,90.6383304739
2023-04-08,27947.7945496942,1849.4981769721,89.9751945646
2023-04-09,28333.0500476249,1859.3877707862,90.6766741578
2023-04-10,29652.9800970841,1911.2075109013,93.8212290402
2023-04-11,30235.0589389553,1892.189715911,94.3117993021
2023-04-12,30139.052871052,1920.682189487,92.5041598828
2023-04-13,30399.0663854918,2012.6346440046,94.2594986439
2023-04-14,30485.7000292553,2101.6355001253,96.4519758794
2023-04-15,30318.4969530646,2092.4668534715,96.8682098163
2023-04-16,30315.3554561203,2120.0058201151,100.2674456494
2023-04-17,29445.0449049628,2076.2430038239,98.6746972194
2023-04-18,30397.5527355226,2104.5372669455,101.851419462
2023-04-19,28822.6804729009,1936.4034646782,90.4406831618
2023-04-20,28245.9873104934,1943.0976697035,90.2396575721
2023-04-21,27276.9096875756,1849.9998459932,85.5173448175
2023-04-22,27817.5009174373,1874.2285806104,87.0985236087
2023-04-23,27591.3846319068,1862.0620571837,86.897326168
2023-04-24,27525.3394995911,1842.7574513807,88.4073438495
2023-04-25,28307.5980906654,1866.7536026164,91.1083479957
2023-04-26,28422.7008784923,1866.564236591,88.2541884569
2023-04-27,29473.7861836728,1908.7864037137,89.6888152884
2023-04-28,29340.262498158,1892.5127615707,89.7313839531
2023-04-29,29248.4883729176,1908.9169855457,91.0875163175
2023-04-30,29268.8070431626,1876.9243269741,88.5336185448
2023-05-01,28091.5688038924,1831.9547997998,86.7426171556
2023-05-02,28680.5369679129,1870.7892659124,88.2957894021
2023-05-03,29006.3076709086,1904.651898117,88.8948513568
2023-05-04,28847.7115906552,1877.7041428906,88.4944531235
2023-05-05,29534.384019705,1995.0608851615,88.838666448
2023-05-06,28904.6239490708,1900.2217837952,83.6314417502
2023-05-07,28454.9782855135,1873.0764708369,83.5726121329
2023-05-08,27694.2728962731,1849.042756465,77.8734343778
2023-05-09,27658.774672519,1848.603129681,80.0215843951
2023-05-10,27621.7562273313,1842.4014364488,81.0699744674
2023-05-11,27000.7882707338,1796.4906137076,81.0408800913
2023-05-12,26804.9906706878,1808.0197452174,80.5031349201
2023-05-13,26784.0785608824,1796.1149274099,80.3057023168
2023-05-14,26930.6378455643,1800.5010095513,83.4442985485
2023-05-15,27192.6932211649,1817.5498870463,87.0665673164
2023-05-16,27036.650709944,1824.1214554709,89.8577187665
2023-05-17,27398.8020279652,1821.8595805464,93.8897358979
2023-05-18,26832.209300486,1801.7284805099,90.542911276
2023-05-19,26890.1282424083,1812.5895098483,91.7023852517
2023-05-20,27129.5862550312,1820.4780014054,92.3713183804
2023-05-21,26753.8256390547,1804.5313803255,92.2788717232
2023-05-22,26851.2776278913,1817.5348253547,90.946072983
2023-05-23,27225.7265906348,1854.3806307242,91.6323325365
2023-05-24,26334.8182144365,1800.1000165874,86.0003667517
2023-05-25,26476.2075319731,1805.9536832882,86.6006808904
2023-05-26,26719.2909846173,1828.6897444971,87.2680671947
2023-05-27,26868.3538184312,1831.1183083015,88.6503108689
2023-05-28,28085.6473607492,1910.9141581907,91.5799639568
2023-05-29,27745.884443552,1893.0780853441,91.0004608832
2023-05-30,27702.3487747796,1901.0265676637,92.3261081143
2023-05-31,27219.6586081109,1874.1304352123,90.5390057079
2023-06-01,26819.9732197077,1862.2014510177,93.972337258
2023-06-02,27249.5889490884,1907.2566362935,95.4177499338
2023-06-03,27075.1293984425,1892.4125288604,95.9931352901
2023-06-04,27119.0671931263,1890.5135595696,94.2899182766
2023-06-05,25760.0969995361,1811.8283599458,87.8345993927
2023-06-06,27238.7837262174,1884.4948378065,90.9207141462
2023-06-07,26345.9988512669,1832.3959608921,88.8483865631
2023-06-08,26508.2159021565,1846.3018693826,88.4665618208
2023-06-09,26480.3750935951,1840.2251778375,89.2320359678
2023-06-10,25851.2410031697,1752.3847272043,77.3517080885
2023-06-11,25940.1680803434,1753.4152398112,77.6989396194
2023-06-12,25902.499869783,1742.5286400944,77.5480948924
2023-06-13,25918.7284012682,1739.0375441046,77.4438211025
2023-06-14,25124.6766798408,1650.5192414211,73.1632898953
2023-06-15,25576.3940082636,1665.5198178778,74.5264332279
2023-06-16,26327.4623942173,1716.668853444,76.049125578300007
2023-06-17,26510.6764468879,1727.2041521169,76.9124114857
2023-06-18,26336.213003281,1720.577491777,77.1782523073
2023-06-19,26851.0285455213,1737.6594086455,77.4220270107
2023-06-20,28327.4882643282,1792.119945283,80.3088981663
2023-06-21,30027.296453501,1891.0071503552,85.1477451028
2023-06-22,29912.281714768,1872.9430470581,86.0702202567
2023-06-23,30695.4694074896,1892.8621079799,91.2094571017
2023-06-24,30548.6948247387,1876.0597024608,89.7440239847
2023-06-25,30480.2616057375,1900.5061356568,88.2751708741
2023-06-26,30271.1310167397,1859.4328584009,87.2757073937
2023-06-27,30688.163854246,1889.7033733015,87.9982741801
2023-06-28,30086.2461885249,1827.9711912824,83.0611529352
2023-06-29,30445.3512260882,1852.2272895415,84.7758733216
2023-06-30,30477.2512822446,1933.1889822154,108.1653290375
2023-07-01,30590.0790715004,1924.5659495846,107.2292040097
2023-07-02,30620.7702634481,1937.4383914033,113.2172932776
2023-07-03,31156.4394915754,1955.3891053947,106.9457708527
2023-07-04,30777.5815111677,1936.6335891823,104.7109886386
2023-07-05,30514.16639282,1910.5880452173,102.6939956827
2023-07-06,29909.3377611007,1848.6364873329,95.6672270285
2023-07-07,30342.2647520959,1870.6025963313,98.2424766458
2023-07-08,30292.541172642,1865.5396023891,97.8747809987
2023-07-09,30171.2335717583,1863.0098100363,95.1795528046
2023-07-10,30414.4715205927,1880.5564552602,96.7313492843
2023-07-11,30620.9509380041,1878.3361077979,96.7864411922
2023-07-12,30391.6461439343,1872.1137991587,96.280180693
2023-07-13,31476.0493854442,2006.5115122091,101.9271380734
2023-07-14,30334.0690076907,1939.3470895149,95.1586635042
2023-07-15,30295.807483728,1931.4665891581,94.7518057969
2023-07-16,30249.1328102967,1923.681857036,92.9052817789
2023-07-17,30145.8896255087,1911.6461566209,92.2934533748
2023-07-18,29856.5632231206,1897.5992249179,91.5032192981
2023-07-19,29913.9231998543,1889.0079644853,92.1617951345
